name,address1,address2,address3,borough_name,website,os_addressbase_uprn,borough_code,ward_2022_name,ward_2022_code,latitude,longitude,easting,northing,fme_feature_type.total_count
Custom House Library,,,,Newham,,10008990024,E09000025,Custom House,E05013908,51.51466945,0.033005735,541163.4386999998,181486.05340000056,111
Beckton Library,,,,Newham,,10008997116,E09000025,Beckton,E05013904,51.51452083,0.056999433,542828.6522000004,181516.05729999952,111
Canning Town Library,,,,Newham,,10008988046,E09000025,Canning Town North,E05013906,51.5168551,0.012662185,539745.2476000004,181690.03089999966,111
Plaistow Library,,,,Newham,,46096940,E09000025,Plaistow North,E05013918,51.52918631,0.027235955,540718.3915999997,183089.1964999996,111
East Ham Library,,,,Newham,,46253323,E09000025,East Ham,E05013909,51.5317699,0.057056061,542778.6666000001,183434.2620000001,111
Green Street Library,,,,Newham,,10009001054,E09000025,Green Street East,E05013913,51.53588095,0.036907327,541368.4901999999,183852.29389999993,111
Stratford Library,,,,Newham,,46101428,E09000025,Stratford,E05013924,51.54226038,0.005951316,539202.1903999997,184502.30709999986,111
The Gate Library ,,,,Newham,,10008993577,E09000025,Forest Gate South,E05013912,51.54719385,0.02711327,540654.4039000003,185091.4031000007,111
Manor Park Library,,,,Newham,,10008990819,E09000025,Manor Park,E05013916,51.55021122,0.048597724,542134.6150000002,185468.4849999994,111
Create London - Old Manor Park Library,Old Manor Park Library,835 Romford Road,,Newham,www.createlondon.org,10008995499,E09000025,Manor Park,E05013916,51.55312932,0.053754443,542483.0120999999,185803.0022,111
Workshop East,Workshop East,Unit A2,107 High Street,Newham,http://www.workshopeast.co.uk/,46251688,E09000025,Plaistow North,E05013918,51.52983552,0.023914481,540486.0122999996,183155.0014999993,111
not/nowhere,"Warton House, 150 High St",Stratford,,Newham,https://not-nowhere.org/,10093475501,E09000025,Stratford,E05013924,51.5346,-0.00683,538339.1189000001,183626.22470000014,111
J.D. McDougall Ltd,4 McGrath Road,,,Newham,http://www.mcdougall.co.uk/,46255499,E09000025,Forest Gate South,E05013912,51.54601463,0.014122057,539757.2737999996,184935.36620000005,111
Studio Meno Ltd,Napier Works,Napier Road,,Newham,https://www.studiomeno.com,10008994852,E09000025,Wall End,E05013926,51.53024383,0.063548175,543233.7198999999,183277.24010000005,111
The Silver Building (Projekt),"60 Dock road, London E16 1YZ",,,Newham,http://thesilverbuilding.com,10008985422,E09000025,Royal Victoria,E05013923,51.504762,0.017112899,540091.1370999999,180353.8239999991,111
House Mill,Three Mill Lane,Bromley-by-Bow,NA,Newham,NA,10008997232,E09000025,Stratford,E05013924,51.52689584,-0.005984978,538421.0757999998,182771.11260000058,111
Rosetta Arts,"1 HAMILTON RD, LONDON E15 3AE",,,Newham,https://rosettaarts.org,46034253,E09000025,Canning Town North,E05013906,51.524916,0.007076147,539333.0970999999,182575.73460000008,111
Lunarattic Club,29 Broadway; Stratford; London E15 4BQ,,,Newham,,46255417,E09000025,Stratford,E05013924,51.54107,0.00256,538970.6529999999,184363.48740000091,111
Arch 1,"Unit 1, West Ham Arches, Cranberry Lane, London E1",Cranberry Lane,Unit 1 The Arches,Newham,,10023994435,E09000025,Canning Town North,E05013906,51.52228,0.00472,539177.6854999997,182278.12519999966,111
Forest Tavern,"173 Forest Lane, London E7 9BB",Newham,173 Forest Lane,Newham,www.foresttavern.com,10008986026,E09000025,Forest Gate North,E05013911,51.549864,0.024494,540464.5806999998,185383.29209999926,111
Fold,"Gillian House, Stephenson St, London E16 4SA, UK",Stephenson Street,Gillian House,Newham,https://www.fold.london,,E09000025,Canning Town North,E05013906,51.519032,0.003758,539120.8391000004,181915.11820000038,111
Village Vanguard,"1 Liberty Bridge Road, London, E20 1AS",,,Newham,,10090850895,E09000025,Stratford Olympic Park,E05013925,51.547359,-0.007522,538252.4771999996,185043.73029999994,111
Sugarhouse Studios,"107 High Street, Stratford, London, E15 2QQ",,,Newham,,46255661,E09000025,Stratford,E05013924,51.531081,-0.010681,538082.6809,183227.63900000043,111
Pier One,162 Bidder St N,,162 Bidder St N,Newham,Pier One Nightspot | London Nightclub | Afro-Beat Music Nightclub,,E09000025,Canning Town North,E05013906,51.517710011,0.003549987,539110.4364999998,181767.72430000082,111
Lunarattic Club,29 Broadway; Stratford; London E15 4BQ,,,Newham,,46255417,E09000025,Stratford,E05013924,51.54107,0.00256,538970.6529999999,184363.48740000091,111
Fold,"Gillian House, Stephenson St, London E16 4SA, UK",Stephenson Street,Gillian House,Newham,https://www.fold.london,,E09000025,Canning Town North,E05013906,51.519032,0.003758,539120.8391000004,181915.11820000038,111
