name,address1,address2,address3,borough_name,website,os_addressbase_uprn,borough_code,ward_2022_name,ward_2022_code,latitude,longitude,easting,northing,fme_feature_type.total_count
Bainbridge Print,,1 Sydenham Place,Lansdowne Hille,Lambeth,www.bainbridgeprint.com,10008789269,E09000022,Knight's Hill,E05014106,51.43439246,-0.104528928,531852.0119000003,172303.00139999948,298
North Street Potters,4a Rectory Grove,Clapham,,Lambeth,www.northstreetpotters.com/,100023361853,E09000022,Clapham Town,E05014102,51.46819321,-0.139123731,529352.0116999997,176000.00180000067,298
Photofusion,17a Electric Lane,London,,Lambeth,www.photofusion.org,100023388443,E09000022,Brixton Windrush,E05014098,51.46187314,-0.113914086,531121.0107000005,175342.00129999965,298
Meanwhile Space,Loughborough Junction Arches,Loughborough Junction Arches,Ridgeway Road,Lambeth,https://www.meanwhilespace.com/single-post/2017/08/16/Loughborough-Junction-Arches,10008793671,E09000022,Brixton North,E05014096,51.46626477,-0.102963824,531869.0116999997,175850.0019000005,298
Parade Mews Pottery,Parade Mews Pottery,7 Parade Mews,Tulse Hill,Lambeth,www.parademewspottery.co.uk/,200000522168,E09000022,St Martin's,E05014109,51.43981813,-0.106937521,531669.0118000004,172902.00269999914,298
The Camera Club,The Camera Club,16 Bowden Street,,Lambeth,www.thecameraclub.co.uk,100023229935,E09000022,Kennington,E05014105,51.48766563,-0.110646583,531274.0126,178216.00239999965,298
The Remakery,4-20 Paulet Road,Loughborough Junction,,Lambeth,www.remakery.org/,10001110677,E09000022,Herne Hill & Loughborough Junction,E05014104,51.47054969,-0.099776622,532078.0228000004,176332.2254000008,298
SLAUGHTERHAUS,23 Alphabet Mews,London,,Lambeth,https://vincentsyard.co.uk/join-us/slaughterhaus-print-studio/,10090201031,E09000022,Stockwell East,E05014110,51.473872,-0.11416498,531069.2364999996,176675.8339000009,298
Creatives Inc. (UK) Limited,11A Streatham Common South ,,,Lambeth,https://www.creativesinc.com,100021895622,E09000022,Streatham Common & Vale,E05014112,51.41993954,-0.123462715,530577.1489000004,170661.93060000055,298
FAB CUT DESIGN LTD,458 Rathgar Rd,Brixton,,Lambeth,https://www.fabcutdes.com/,100023572514,E09000022,Herne Hill & Loughborough Junction,E05014104,51.466522,-0.1022447,531918.2189999996,175879.9003999997,298
Cinema Museum,"The Masterâ€™s House, The Old Lambeth Workhouse",2 Dugard Way,Kennington,Lambeth,http://www.rmg.co.uk/cuttysark,10023852579,E09000022,Kennington,E05014105,51.49176679,-0.103585874,531752.3805999998,178684.72819999978,298
Black Cultural Archives,1 Windrush Square,NA,NA,Lambeth,www.bcaheritage.org.uk,10091118537,E09000022,Brixton Windrush,E05014098,51.45999969,-0.11299205,531190.4264000002,175135.32459999993,298
The Garden Museum,5 Lambeth Palace Rd,Lambeth,NA,Lambeth,www.â€‹gardenmuseum.â€‹org.â€‹uk,100023225605,E09000022,Waterloo & South Bank,E05014118,51.49453609,-0.118613722,530701.2666999996,178965.76180000044,298
Hayward Gallery,Southbank Centre,Belvedere Road,NA,Lambeth,http://ticketing.southbankcentre.co.uk/venues/hayward-gallery#,200000480099,E09000022,Waterloo & South Bank,E05014118,51.50562082,-0.113862479,530999.2883000001,180206.87700000033,298
Florence Nightingale Museum,St. Thomas Hospital,2 Lambeth Palace Road,NA,Lambeth,http://www.florence-nightingale.co.uk/,200000488107,E09000022,Waterloo & South Bank,E05014118,51.49953929,-0.115424879,530908.2844000002,179527.81409999914,298
Studio Voltaire,1A Nelsons Row,London,SW4 7JR,Lambeth,https://www.studiovoltaire.org/,100023363904,E09000022,Clapham East,E05014100,51.462095,-0.13461766,529682.2359999996,175329.83349999972,298
Gasworks,155 Vauxhall Street,London,SE11 5RH,Lambeth,https://gasworks.org.uk/,100023230142,E09000022,Oval,E05014108,51.485134,-0.11545759,530947.2607000005,177925.87480000034,298
Cabinet Gallery,132 Tyers Street,Vauxhall Pleasure Gardens,SE11 5HS,Lambeth,https://www.cabinet.uk.com/,10093057125,E09000022,Vauxhall,E05014117,51.487618,-0.11950352,530659.2655999996,178194.87600000016,298
Arts Council Collection,Southbank Centre,Belvedere Road,SE1 8XX,Lambeth,https://artscouncilcollection.org.uk,No UPRN found,E09000022,Waterloo & South Bank,E05014118,51.50608,-0.1163,530828.8175999997,180253.58220000006,298
Garden Museum,5 Lambeth Palace Road,London,SE1 7LB,Lambeth,https://gardenmuseum.org.uk/,100023225605,E09000022,Waterloo & South Bank,E05014118,51.495048,-0.12022058,530588.2664000001,179019.82129999995,298
