name,address1,address2,address3,borough_name,website,os_addressbase_uprn,borough_code,ward_2022_name,ward_2022_code,latitude,longitude,easting,northing,fme_feature_type.total_count
Southside Ballroom,63 Wandsworth High Street,,,Wandsworth,http://southsideballroom.co.uk,121007666,E09000032,Wandsworth Town,E05014028,51.45656464,-0.191948945,525715.0124000004,174615.0025999993,114
Battersea Spanish,Units 120-121,99-109 Lavender Hill,,Wandsworth,https://hirespace.com/Spaces/London/162219/Battersea-Spanish/La-Unit/Events,10091500694,E09000032,Lavender,E05014014,51.46500578,-0.154802128,528272.0119000003,175618.00170000084,114
Putney Arts Theatre,Ravenna Rd,,,Wandsworth,http://www.putneyartstheatre.org.uk,100023314898,E09000032,West Putney,E05014030,51.46128657,-0.220223039,523738.0122999996,175092.00290000066,114
The Michaelis Building,"Froebel College, University of Roehampton",Froebel Lane,,Wandsworth,,10033238647,E09000032,Roehampton,E05014017,51.45610039,-0.247269507,521873.01209999993,174470.00269999914,114
Newlands Community Hall,226 Stroud Crescent,,,Wandsworth,http://www.wandsworth.gov.uk/directory_record/148179/newlands_hall_putney_vale_clubroom/category/1125/cl,100023313548,E09000032,Roehampton,E05014017,51.43808068,-0.244376348,522122.0120000001,172471.00269999914,114
Tara Studio,356 Garratt Lane,,,Wandsworth,https://www.tara-arts.com,121011012,E09000032,Wandle,E05014026,51.44217585,-0.188430425,525999.0120000001,173021.0030000005,114
Royal Academy of Dance,188 York Road,,,Wandsworth,https://www.royalacademyofdance.org/about-us/venue-hire/,10095440680 ,E09000032,St Mary's,E05014018,51.46648,-0.17957425,526547.2993999999,175738.88209999911,114
Aspire @ Southfields,337 Merton Road,,,Wandsworth,https://www.aspiresouthfields.com/dance-studio,See notes,E09000032,Southfields,E05014021,51.44463,-0.19757,525357.1629999997,173278.2480999995,114
Sienna Couture ,Avro House,208 Havelock Terrace,,Wandsworth,http://www.siennacouture.co.uk/,121035280,E09000032,Shaftesbury & Queenstown,E05014019,51.47747742,-0.143901732,528994.0119000003,177024.0025999993,114
Delta House Studios,"Riverside Road, London SW17 0BA",,,Wandsworth,https://www.deltahousestudios.co.uk/artists,100023322062,E09000032,Wandsworth Common,E05014027,51.43338,-0.18894695,525987.2922999999,172042.01740000024,114
W&W JEWELLERY,"19 Webbs Road, London SW11 6RU",,,Wandsworth,https://wandwjewellery.com,100023304576,E09000032,Northcote,E05014016,51.459059,-0.16389119,527657.2636000002,174940.84300000034,114
Mounir's Design Limited,30 Lower Richmond Road,Putney,,Wandsworth,http://www.mounir.co.uk,100023311534,E09000032,Thamesfield,E05014022,51.4668012,-0.217107557,523939.5053000003,175710.49670000002,114
Tooting Library,,,,Wandsworth,,121014131,E09000032,Tooting Broadway,E05014024,51.42603474,-0.164185342,527728.8392000003,171268.0429999996,114
Earlsfield Library,,,,Wandsworth,,100023328731,E09000032,Wandsworth Common,E05014027,51.44192022,-0.185149645,526227.7070000004,172998.21660000086,114
Southfields Library,,,,Wandsworth,,100023335031,E09000032,West Hill,E05014029,51.44303209,-0.207139118,524696.5537999999,173084.25049999915,114
Balham Library,,,,Wandsworth,,100023306589,E09000032,Balham,E05014009,51.44496215,-0.150761033,528608.9439000003,173396.20580000058,114
Roehampton Library,,,,Wandsworth,,100023314365,E09000032,Roehampton,E05014017,51.44929376,-0.240517105,522360.2980000004,173724.34050000086,114
Northcote Library,,,,Wandsworth,,100023304130,E09000032,Northcote,E05014016,51.45463918,-0.162764313,527747.869,174451.3183999993,114
Wandsworth Town Library,,,,Wandsworth,,121008322,E09000032,Wandsworth Town,E05014028,51.45567007,-0.190880754,525791.6774000004,174517.3574000001,114
Putney Library,,,,Wandsworth,,100023313019,E09000032,Thamesfield,E05014022,51.46127262,-0.214314012,524148.5214999998,175100.43879999965,114
Battersea Library,,,,Wandsworth,,100023297401,E09000032,Lavender,E05014014,51.46351276,-0.162566274,527736.8866999997,175438.4173000008,114
York Gardens Library,,,,Wandsworth,,10091844398,E09000032,Falconbrook,E05014012,51.46671069,-0.176145747,526784.7927999999,175770.45910000056,114
Battersea Park Library,,,,Wandsworth,,100023301848,E09000032,Battersea Park,E05014010,51.47387352,-0.152846626,528382.9835000001,176607.5351999998,114
Hired Woodwork Space (Hwws),Unit 4 & 39 Drca Business Centre,Charlotte Despard Avenu,,Wandsworth,http://www.hirewoodworkspace.co.uk/index.cfm?sid=941&pid=13799,100022624457,E09000032,Battersea Park,E05014010,51.47405065,-0.152407067,528413.0120999999,176628.00239999965,114
London Southwest Workshops Ltd,London Sculpture Workshop,Culvert Court,105 Culvert Road,Wandsworth,http://londonsouthwestworkshops.co.uk/,121031051,E09000032,Battersea Park,E05014010,51.47114226,-0.15616742,528160.0121999998,176298.00180000067,114
Arch Bronze Ltd,Arch 23-24  Winthrope Road,,,Wandsworth,http://www.archbronze.com,121005781,E09000032,Thamesfield,E05014022,51.46185738,-0.208431397,524555.5624000002,175175.43820000067,114
TDC - Cordless Lighting,38 Weir Road,,,Wandsworth,www.tdccordlesslighting.com,48130372,E09000032,Wandsworth Common,E05014027,51.43422389,-0.189944046,525915.6694999998,172134.14619999938,114
Antique Breadboard Museum,17 Lifford Street,London,SW15 1NY,Wandsworth,https://antiquebreadboards.com/,100022664167,E09000032,Thamesfield,E05014022,51.463695,-0.21839674,523858.3635,175362.9059999995,114
The Clapham Grand,21-25 St. John's Hill,Wandsworth,21-25 St. John's H,Wandsworth,www.claphamgrand.com,100000000000,E09000032,Lavender,E05014014,51.4624427,-0.167749266,527379.8455999997,175310.40579999983,114
Tooting Tram And Social,46-48 Mitcham Road; Tooting; London SW17 9NA; Unit,,46-48 Mitcham Rd,Wandsworth,https://www.tootingtramandsocial.co.uk,0,E09000032,Tooting Broadway,E05014024,51.426768,-0.166488,527566.7246000003,171345.57349999994,114
Bedford (The) ,77 Bedford Hill,Balham,,Wandsworth,https://thebedford.com/,100000000000,E09000032,Balham,E05014009,51.44216166,-0.147693672,528829.9637000002,173090.17170000076,114
Half Moon Putney,93 Lower Richmond Rd,Putney,,Wandsworth,https://www.halfmoon.co.uk/,121002857,E09000032,Thamesfield,E05014022,51.46677792,-0.218533971,523840.49430000037,175705.49799999967,114
The Magic Garden,231 Battersea Park Road,Wandsworth,231 Battersea Park,Wandsworth,http://www.magicgardenpub.com/,10024085883,E09000032,Battersea Park,E05014010,51.47479645,-0.149208915,528633.0127999997,176716.5451999996,114
Le Quecumbar And Brasserie,42-44 Battersea High Street,Wandsworth,42-44 Battersea Hi,Wandsworth,www.quecumbar.co.uk,100000000000,E09000032,St Mary's,E05014018,51.47347833,-0.172390697,527026.8361999998,176529.53619999997,114
Wessex House Club,"1A St John's Hill, London, SW11 1TN",,,Wandsworth,,10033237019,E09000032,Lavender,E05014014,51.463408,-0.168323,527337.3097999999,175416.75229999982,114
Putney Pies & Vaults,"2 Putney High Street, SW15 1SL",,,Wandsworth,,100000000000,E09000032,Thamesfield,E05014022,51.466005,-0.21455,524119.3025000002,175626.28429999948,114
Le Fez,"200b Upper Richmond Rd, Putney, London SW15 2SH, U",,200 Upper Richmond,Wandsworth,Home | Le Fez,,E09000032,East Putney,E05014011,51.460833,-0.216609,523990.2904000003,175047.66999999993,114
Bach Club,A08a Riverside,Bendon Valley,,Wandsworth,https://bach.club/,,E09000032,Wandle,E05014026,51.446580007,-0.19290003,525676.3271000003,173503.0792999994,114
Tooting Tram And Social,46-48 Mitcham Road; Tooting; London SW17 9NA; Unit,,46-48 Mitcham Rd,Wandsworth,https://www.tootingtramandsocial.co.uk,,E09000032,Tooting Broadway,E05014024,51.426768,-0.166488,527566.7246000003,171345.57349999994,114
Bedford (The) ,77 Bedford Hill,Balham,,Wandsworth,https://thebedford.com/,100000000000,E09000032,Balham,E05014009,51.44216166,-0.147693672,528829.9637000002,173090.17170000076,114
Half Moon Putney,93 Lower Richmond Rd,Putney,,Wandsworth,https://www.halfmoon.co.uk/,121002857,E09000032,Thamesfield,E05014022,51.46677792,-0.218533971,523840.49430000037,175705.49799999967,114
The Magic Garden,231 Battersea Park Road,Wandsworth,231 Battersea Park,Wandsworth,http://www.magicgardenpub.com/,10024085883,E09000032,Battersea Park,E05014010,51.4747,-0.149208915,528633.2836999996,176705.81980000064,114
