name,address1,address2,address3,borough_name,website,os_addressbase_uprn,borough_code,ward_2022_name,ward_2022_code,latitude,longitude,easting,northing,fme_feature_type.total_count
Royal Museums Greenwich,National Maritime Museum,Greenwich,NA,Greenwich,http://www.rmg.co.uk/,10010231322,E09000011,Greenwich Park,E05014081,51.48063722,-0.002131999,538828.8674999997,177634.52309999987,128
Eltham Palace,Court Yard,NA,NA,Greenwich,http://www.english-heritage.org.uk/elthampalace,10010235842,E09000011,Eltham Town & Avery Hill,E05014079,51.44646434,0.049538845,542522.9353,173933.67589999922,128
National Maritime Museum,Romney Road,NA,NA,Greenwich,http://www.rmg.co.uk/national-maritime-museum#,10010243516,E09000011,Greenwich Park,E05014081,51.48042509,-0.003622409,538726.0229000002,177608.1127000004,128
Ranger's House,Chesterfield Walk,Lewisham,NA,Greenwich,http://www.english-heritage.org.uk/visit/places/rangers-house-the-wernher-collection/,100023227777,E09000011,Greenwich Park,E05014081,51.47289476,-1.71e-5,538999.2544999998,176777.5753000006,128
Fan Museum,12 Crooms Hill,NA,NA,Greenwich,https://www.thefanmuseum.org.uk/,100023227937,E09000011,Greenwich Park,E05014081,51.47846443,-0.006612863,538524.3178000003,177384.4333999995,128
The Old Royal Naval College,King William Walk,Greenwich,NA,Greenwich,www.â€‹ornc.â€‹org,100023228558,E09000011,Greenwich Park,E05014081,51.48245234,-0.004804325,538637.8057000004,177831.30519999936,128
Cutty Sark,King William Walk,Greenwich,NA,Greenwich,http://www.rmg.co.uk/cuttysark,200002800647,E09000011,Greenwich Park,E05014081,51.48229651,-0.007899992,538423.3348000003,177808.12629999965,128
Queen's House,Romney Road,London,SE10 9NF,Greenwich,https://www.rmg.co.uk/queens-house,100023228557,E09000011,Greenwich Park,E05014081,51.481337,-0.004487344,538663.1984000001,177707.8797999993,128
Royal Observatory Greenwich,Blackheath Avenue,London,SE10 8XJ,Greenwich,https://www.rmg.co.uk/royal-observatory,10010200750,E09000011,Greenwich Park,E05014081,51.477346,-0.000888495,538925.2139999997,177270.89800000004,128
CC Music Bar,"15 Anglesea Road, London SE18 6EG",,,Greenwich,,100000000000,E09000011,Woolwich Arsenal,E05014092,51.488574,0.067704,543652.9013999999,178651.72890000045,128
The O2 Arena,"Peninsula Square, SE10 0DX",London,Peninsula Square,Greenwich,The O2 arena | The O2,10010224811,E09000011,Greenwich Peninsula,E05014082,51.50149354,0.006379516,539356.2352,179969.8970999997,128
Blackheath Halls - Trinity Laban Faculty Of Music,King Charles Court Old Royal Naval College,London,King Charles Court,Greenwich,https:/www.trinitylaban.ac.uk/whats-on,0,E09000011,Greenwich Park,E05014081,51.48303249,-0.005358978,538597.5349000003,177894.76850000024,128
Olivers Jazz Bar,9 Nevada Street,Greenwich,9 Nevada Street,Greenwich,www.oliversjazzbar.co.uk,10010246216,E09000011,Greenwich Park,E05014081,51.47912797,-0.006384296,538538.1783999996,177458.65049999952,128
Studio 338,338 Boord Street; Greenwich; London SE10 0PF; Unit,Greenwich,338 Tunnel Avenue,Greenwich,www.studio338.co.uk/,100000000000,E09000011,Greenwich Peninsula,E05014082,51.495442,0.00482,539266.4550000001,179293.99840000086,128
Indigo At The O2,205 Peninsula Square,London,205 Peninsula Squa,Greenwich,indigo at The O2 | The O2,0,E09000011,Greenwich Peninsula,E05014082,51.50204518,0.007731553,539448.3863000004,180033.8116999995,128
Area 12,Greenwich Peninsula; London SE10 0BE; United Kingd,,,Greenwich,,,E09000011,Greenwich Peninsula,E05014082,51.502525,0.003664,539164.6257999996,180079.42909999937,128
The Pavilion,"Plumstead Common, Old Mill Road, London, SE18 1QG,",,,Greenwich,,,E09000011,Plumstead Common,E05014088,51.482958,0.078602,544427.1881999997,178048.66039999947,128
Building Six,The O2; Greenwich; London SE10 0AX; United Kingdom,,,Greenwich,,,E09000011,Greenwich Peninsula,E05014082,51.502525,0.003664,539164.6257999996,180079.42909999937,128
The George & Dragon,2 Blackheath Hill,,,Greenwich,http://www.georgedragon.com/,,E09000011,Greenwich Park,E05014081,51.4733623,-0.016543765,537850.1086999997,176798.35510000028,128
The Beehive,365 Footscray Road,,,Greenwich,,,E09000011,Eltham Town & Avery Hill,E05014079,51.448755001,0.07438543,544242.2110000001,174237.01700000092,128
Mycenae House,90 Mycenae Road,Blackheath,,Greenwich,https://www.mycenaehouse.co.uk,,E09000011,Blackheath Westcombe,E05014073,51.480249987,0.01703999,540161.2778000003,177627.94889999926,128
North Pole Bar & Piano Restaurant,131 Greenwich High Road,,,Greenwich,,,E09000011,Greenwich Park,E05014081,51.477379981,-0.014819959,537957.6964999996,177248.36280000024,128
Olivers Jazz Bar,9 Nevada Street,Greenwich,9 Nevada Street,Greenwich,www.oliversjazzbar.co.uk,10010246216,E09000011,Greenwich Park,E05014081,51.47912797,-0.006384296,538538.1783999996,177458.65049999952,128
Mycenae House,90 Mycenae Road,Blackheath,,Greenwich,https://www.mycenaehouse.co.uk,,E09000011,Blackheath Westcombe,E05014073,51.480249987,0.01703999,540161.2778000003,177627.94889999926,128
Studio 338,338 Boord Street; Greenwich; London SE10 0PF; Unit,Greenwich,338 Tunnel Avenue,Greenwich,www.studio338.co.uk/,100000000000,E09000011,Greenwich Peninsula,E05014082,51.495442,0.00482,539266.4550000001,179293.99840000086,128
The George & Dragon,2 Blackheath Hill,,,Greenwich,http://www.georgedragon.com/,,E09000011,Greenwich Park,E05014081,51.4733623,-0.016543765,537850.1086999997,176798.35510000028,128
Pirate Studios - Greenwich Production Studios,22 Bugsby's Way,,,Greenwich,http://piratestudios.co.uk,No UPRN,E09000011,Greenwich Peninsula,E05014082,51.48999713,0.029856389,541021.1076999996,178736.42320000008,128
Abbey Music Studios,Lodge Hill,Abbey Wood,,Greenwich,https://www.abbeymusicstudios.co.uk/,See notes ,E09000011,Abbey Wood,E05014072,51.47728,0.11528,546991.9567999998,177490.21419999935,128
Unwound Music Studios ,Unit 9 Brookmarsh Trading Estate,Norman Road,Deptford,Greenwich,https://www.unwoundstudios.co.uk/,100023647185,E09000011,Greenwich Creekside,E05014080,51.478942,-0.018100452,537725.1940000001,177415.8836000003,128
