name,address1,address2,address3,borough_name,website,os_addressbase_uprn,borough_code,ward_2022_name,ward_2022_code,latitude,longitude,easting,northing,fme_feature_type.total_count
Higham Hill Library,,,,Waltham Forest,,100022981657,E09000031,William Morris,E05013902,51.59527813,-0.025878336,536836.0096000005,190338.01259999909,107
Hale End Library,,,,Waltham Forest,,100023583807,E09000031,Hatch Lane & Highams Park North,E05013890,51.60870578,0.002769562,538779.2702000001,191885.22839999944,107
South Chingford Community Library,,,,Waltham Forest,,100023000149,E09000031,Larkswood,E05013894,51.61609652,-0.016176907,537445.0889999997,192671.31409999914,107
North Chingford Library,,,,Waltham Forest,,100022999962,E09000031,Chingford Green,E05013885,51.63115177,0.0044664,538828.2797999997,194384.51810000092,107
Blackhorse Workshop,Blackhorse Workshop,1–2 Sutherland Rd Path,,Waltham Forest,www.blackhorseworkshop.co.uk/,10091186505,E09000031,Higham Hill,E05013892,51.59204955,-0.038737955,535955.0131000001,189955.00310000032,107
London Art Workshop,London Art Workshop,Unit 19 Roxwell Trading Park,Argall Avenue,Waltham Forest,www.londonartworkshop.com/,200001426111,E09000031,Lea Bridge,E05013895,51.57091376,-0.037453264,536107.0111999996,187607.00200000033,107
Made By Ore,Made By Ore,City Studios Unit 2,30a Borwick Avenue,Waltham Forest,http://madebyore.com/,10024418496,E09000031,William Morris,E05013902,51.58860521,-0.028520497,536673.0075000003,189591.00090000033,107
Main Yard Studios,Main Yard Studios,5 Argall Avenue,Walthamstow,Waltham Forest,https://mainyardstudios.co.uk/wimbledon/,10024423021,E09000031,Lea Bridge,E05013895,51.57032453,-0.040942099,535867.0113000004,187535.00180000067,107
Turning Earth Ceramics,Top Floor,11 Argall Avenue,,Waltham Forest,http://turningearthceramics.co.uk,10093560472,E09000031,Lea Bridge,E05013895,51.57054799,-0.039244046,535984.0111999996,187563.00180000067,107
Wood Street Walls Cic,Wood Street Walls,Wood Street Studios,Barrett Road,Waltham Forest,www.woodstreetwalls.co.uk,10093559731,E09000031,Wood Street,E05013903,51.58518778,-0.003507516,538416.0083999997,189258.00139999948,107
Matter SFX,20B Rigg Approach,,,Waltham Forest,http://www.mattersfx.com/,100022957986,E09000031,Lea Bridge,E05013895,51.56686882,-0.037759488,536097.8498,187156.62900000066,107
Rule One Productions,"Unit 4, Enterprise Park",10 Argall Way,,Waltham Forest,https://www.ruleoneproductions.com/,100022958549,E09000031,Lea Bridge,E05013895,51.567974,-0.035485584,536252.1338999998,187283.7536999993,107
Artplinth / London Art Workshop,London Art Workshop,Unit 19 Roxwell Trading Park,Argall Avenue,Waltham Forest,www.londonartworkshop.com/,100023696127,E09000031,Lea Bridge,E05013895,51.570912,-0.037480201,536105.1498999996,187606.75620000064,107
Made CNC,Unit 12 Leyton Studios, 15 Argall Avenue,Leyton,Waltham Forest,https://www.madecnc.co.uk/,10024421357,E09000031,Lea Bridge,E05013895,51.570217,-0.041117679,535855.1645999998,187522.71859999932,107
Walthamstow Pumphouse Museum,10 S Access Rd,Walthamstow,NA,Waltham Forest,http://e17pumphouse.org.uk/,100022984152,E09000031,St James,E05013899,51.57620829,-0.033171337,536387.8998999996,188203.73010000028,107
Vestry House Museum,Vestry Road,NA,NA,Waltham Forest,http://www.walthamforest.gov.uk/vestry-house,100022986430,E09000031,Hoe Street,E05013893,51.58350852,-0.011143846,537892.0643999996,189056.82689999975,107
The View (Epping Forest Collection),6 Rangers Road,,Chingford,Waltham Forest,www.cityoflondon.gov.uk/things-to-do/green-spaces/epping-forest/Pages/default.aspx,200001425882,E09000031,Chingford Green,E05013885,51.63389537,0.019126479,539834.4035999998,194717.53199999966,107
William Morris Gallery,Lloyd Park House,531 Forest Rd,Walthamstow,Waltham Forest,http://wmgallery.org.uk/,200001431546,E09000031,William Morris,E05013902,51.59079662,-0.018781165,537341.034,189852.93789999932,107
The Stone  Space,6 Church Lane,Leytonstone,NA,Waltham Forest,www.stonespace.gallery,100023583897,E09000031,Leytonstone,E05013897,51.568201,0.010583682,539444.1144000003,187395.77610000037,107
The Mill @ Coppermill,7-11 Coppermill Lane,Walthamstow,NA,Waltham Forest,www.themille17.org,100022983170,E09000031,St James,E05013899,51.581733,-0.034430334,536284.1714000003,188815.7485000007,107
Walthamstow Assembly Hall,"Town Hall, Forest Rd, Walthamstow, London E17 4JF",,Forest Road ,Waltham Forest,www.wah17.co.uk,0,E09000031,Chapel End,E05013884,51.591158,-0.013607,537698.3380000005,189902.8548000008,107
Leytonstone Ex-Servicemens Club,2 Harvey Road,Waltham Forest,2 Harvey Road,Waltham Forest,www.leytonstonesocial.club,100000000000,E09000031,Leytonstone,E05013897,51.56686787,0.013254244,539633.2731999997,187252.6258000005,107
St Mary's Music Hall,Church End Walthamstow E17 9RL,Walthamstow,Church End,Waltham Forest,www.stmarysmusichall.co.uk,0,E09000031,Hoe Street,E05013893,51.584445,-0.01215,537819.5323000001,189159.07249999978,107
"Mirth, Marvel And Maud",Unit 1 186A Hoe Street,,186 Hoe St ,Waltham Forest,http://mirthmarvelandmaud.com/,0,E09000031,High Street,E05013891,51.586497,-0.020424,537240.1710000001,189371.70820000023,107
The Birds,"692 High Road Leytonstone, Leytonstone, London E11",,,Waltham Forest,http://www.bird.org.uk,100000000000,E09000031,Leytonstone,E05013897,51.569116,0.012238,539555.9638,187500.68249999918,107
St John's Music Hall,Bushwood,,,Waltham Forest,www.musichalls.org/posts/st-johns-music-hall,,E09000031,Leytonstone,E05013897,51.567750015,0.010400014,539432.7642999999,187345.2753999997,107
The R S Lounge,20 Woodford New Road,,,Waltham Forest,,,E09000031,Upper Walthamstow,E05013900,51.59306001,0.00955998,539297.2511,190158.2650000006,107
Leytonstone Ex-Servicemens Club,2 Harvey Road,Waltham Forest,2 Harvey Road,Waltham Forest,www.leytonstonesocial.club,100000000000,E09000031,Leytonstone,E05013897,51.56686787,0.013254244,539633.2731999997,187252.6258000005,107
St John's Music Hall,Bushwood,,,Waltham Forest,www.musichalls.org/posts/st-johns-music-hall,,E09000031,Leytonstone,E05013897,51.56826559,0.012513693,539577.6721999999,187406.64130000025,107
Walthamstow Assembly Hall,"Town Hall, Forest Rd, Walthamstow, London E17 4JF",,Forest Road ,Waltham Forest,www.wah17.co.uk,,E09000031,Chapel End,E05013884,51.591158,-0.013607,537698.3380000005,189902.8548000008,107
"Mirth, Marvel And Maud",Unit 1 186A Hoe Street,,186 Hoe St ,Waltham Forest,http://mirthmarvelandmaud.com/,,E09000031,High Street,E05013891,51.586497,-0.020424,537240.1710000001,189371.70820000023,107
The R S Lounge,20 Woodford New Road,,,Waltham Forest,,,E09000031,Upper Walthamstow,E05013900,51.59306001,0.00955998,539297.2511,190158.2650000006,107
Mews Productions Recording Studios,"Suite 201, The Tramworks",Hatherley Mews,,Waltham Forest,http://mewsproductions.com/,10009149245,E09000031,Hoe Street,E05013893,51.58604519,-0.019146717,537330.0118000004,189323.86170000024,107
Bark Studio,1 Blenheim Road,Waltham Forest,,Waltham Forest,www.barkstudio.co.uk,100022726813,E09000031,William Morris,E05013902,51.58927236,-0.037790315,536028.9277999997,189647.9218000006,107
Mainyard Studios, 5 Argall Avenue,,,Waltham Forest,https://mainyardstudios.co.uk,10024421362,E09000031,Lea Bridge,E05013895,51.5704,-0.03843,536040.8607999999,187548.0566000007,107
Audio Underground,121-123 Railway Arches,Beaumont Road,Waltham Forest,Waltham Forest,www.audiounderground.co.uk,10024418697,E09000031,Forest,E05013887,51.57134543,-0.010924385,537944.0351,187704.64990000054,107
Matter SFX,20B Rigg Approach,,,Waltham Forest,http://www.mattersfx.com/,10093559300,E09000031,Lea Bridge,E05013895,51.56686882,-0.037759488,536097.8498,187156.62900000066,107
Replica Ltd,Uplands Business Park,11a Blackhorse Lane,,Waltham Forest,http://www.replica.co.uk,200001430378,E09000031,Higham Hill,E05013892,51.59228536,-0.040490506,535832.9253000002,189977.97210000083,107
United Colours of Mas,UNIT 45K,Argall Avenue,,Waltham Forest,http://unitedcoloursofmas.com,200001443287,E09000031,Lea Bridge,E05013895,51.56986128,-0.041382917,535837.8435000004,187482.66999999993,107
United Colours of Mas,13A Heybridge Way ,London,,Waltham Forest,http://unitedcoloursofmas.com,No UPRN,E09000031,Lea Bridge,E05013895,51.56981,-0.03161,536515.2147000004,187495.1353999991,107
Made CNC,"Unit 12, Leyton Studios",15 Argall Ave,,Waltham Forest,www.madecnc.co.uk,10024421357,E09000031,Lea Bridge,E05013895,51.570217,-0.041117679,535855.1645999998,187522.71859999932,107
Rule One Productions,"Unit 4, Enterprise Park",10 Argall Way,,Waltham Forest,https://www.ruleoneproductions.com/,100022958549,E09000031,Lea Bridge,E05013895,51.567974,-0.035485584,536252.1338999998,187283.7536999993,107
Fashionhart Ltd,3 Highams Lodge Business Centre,Blackhorse Lane ,,Waltham Forest,,200001421092,E09000031,Higham Hill,E05013892,51.59057669,-0.037806291,536023.9331,189792.94239999913,107
Gamba Theatrical Footwear,Unit 14,Chingford Industrial Estate,Hall Road,Waltham Forest,http://www.theatreshoes.com,200001445507,E09000031,Valley,E05013901,51.61336232,-0.029514042,536529.9981000004,192342.26349999942,107
Just Jersey Ltd,Unit 15,Etloe Road,,Waltham Forest,,100022957401,E09000031,Leyton,E05013896,51.56374574,-0.02049135,537303.9485999998,186841.56310000084,107
Protech Embroidery Ltd,Unit 44,Argall Avenue,,Waltham Forest,https://protechemb.co.uk,100023696126,E09000031,Lea Bridge,E05013895,51.5704627,-0.041313766,535840.8457000004,187549.67720000073,107
Switchboard Studios,Switchboard Studios,153-157 Blackhorse Lane,,Waltham Forest,https://wfculture19.co.uk/switchboard-studios,100023583740,E09000031,Higham Hill,E05013892,51.595161,-0.04156062,535750.2452999996,190295.77569999918,107
Alpha Embroidery Services Ltd,"168, Railway Arches, Midland Rd, London E10 6JT",,,Waltham Forest,https://www.alphaembroidery.co.uk,200001443440,E09000031,Forest,E05013887,51.569141,-0.006027057,538290.0916999998,187468.75879999995,107
SpeedStitch,"Unit 32, Walthamstow Business Center, Clifford Rd,",,,Waltham Forest,https://speedstitch.co.uk,No UPRN,E09000031,Chapel End,E05013884,51.59336,-0.00595,538222.0373999998,190162.1771000009,107
Performance Studio,Royal College of Music, Prince Consort Road,,Waltham Forest,https://venuehire.rcm.ac.uk/venues/performance-studio/,100023000000,E09000031,Valley,E05013901,51.61686,-0.017962308,537319.1807000004,192752.8582000006,107
Harmony Hall,10 TRURO ROAD,,,Waltham Forest,https://www.harmonyhall.org.uk/,10009143437,E09000031,High Street,E05013891,51.584048,-0.026088243,536855.1459999997,189088.75379999913,107
Deaton Theatre,Forest School, College Place,,Waltham Forest,https://www.forest.org.uk/senior-school/news-events/facility-hire/,100022574448,E09000031,Upper Walthamstow,E05013900,51.58609345,0.007758792,539193.7467999998,189380.11370000057,107
CentrE17,1 Church Hill,,,Waltham Forest,https://thecentre17.com/,100022978993,E09000031,High Street,E05013891,51.58584388,-0.019990926,537272.1358000003,189299.88979999907,107
"Mirth, Marvel and Maud",186 Hoe St, Walthamstow,,Waltham Forest,http://mirthmarvelandmaud.com/,100022979833,E09000031,High Street,E05013891,51.58700167,-0.022018906,537128.1708000004,189424.83909999952,107
Walthamstow Assembly Hall,Town Hall, Forest Rd, Walthamstow,Waltham Forest,http://www.forestvenues.london/venues/walthamstow-assembly-hall-wah17,200001418714,E09000031,Chapel End,E05013884,51.59167049,-0.01509178,537593.9483000003,189957.0524000004,107
Ye Olde Rose and Crown,53 Hoe Street, Walthamstow,,Waltham Forest,http://www.yeolderoseandcrowntheatrepub.co.uk/,200001421119,E09000031,William Morris,E05013902,51.58748661,-0.021954959,537131.1434000004,189478.88749999925,107
