name,address1,address2,address3,borough_name,website,os_addressbase_uprn,borough_code,ward_2022_name,ward_2022_code,latitude,longitude,easting,northing,fme_feature_type.total_count
Bell Studios,42891 Greenock Road,Ealing,,Ealing,www.bellstudios.co.uk,12098715,E09000009,Southfield,E05013540,51.49793209,-0.270848107,520125.1107000001,179082.8560000006,106
Big Baggy Bounce,54-58 Stanley Gardens,Ealing,,Ealing,www.bigbaggybounce.com,12149809,E09000009,Southfield,E05013540,51.50465056,-0.255087615,521201.2248999998,179855.9162000008,106
Cartel Studios,203-205 The Vale,Ealing,,Ealing,http://www.cartelstudios.co.uk/,12117050,E09000009,Southfield,E05013540,51.50564765,-0.257427375,521036.20600000024,179962.92860000022,106
Survival Studios,Unit B12-B20 Acton Business Centre,School Road,Ealing,Ealing,www.survivalstudios.co.uk,12150052,E09000009,North Acton,E05013527,51.52523576,-0.256852566,521024.1930999998,182142.13680000044,106
Panic Music Rehearsal Studios,14 Trading Estate Road ,,,Ealing,www.panic-music.co.uk,12141371,E09000009,North Acton,E05013527,51.52637,-0.26877,520194.51680000033,182248.64939999953,106
Soundstage Studio,"Unit 1, 30 Gorst Road",Ealing,,Ealing,http://soundstagestudios.co.uk/,12017372,E09000009,North Acton,E05013527,51.52672154,-0.262433209,520633.14910000004,182298.15670000017,106
Music Bank,"Unit 4, Chandos Park",Chandos Road,Old Oak Common,Ealing,http://www.musicbank.org/, 12193729,E09000009,North Acton,E05013527,51.527647,-0.25534481,521122.38709999993,182412.76579999924,106
West London Art Factory ,135 Dukes Road,,,Ealing,https://www.westlondonartfactory.com/,12187273,E09000009,North Acton,E05013527,51.523802,-0.28241924,519254.42140000034,181940.77520000003,106
Art House Hire,7 Morris House,Swainson Road,,Ealing,http://www.arthousehire.com,12157848,E09000009,Southfield,E05013540,51.50466127,-0.247362944,521737.28390000015,179869.91080000065,106
China & Co Props Hire ,32 Acton Park,Industrial Estate,The Vale,Ealing,http://chinaandco.com,12140803,E09000009,Southfield,E05013540,51.5052314,-0.257255912,521049.20770000014,179916.92349999957,106
Classic Prop Hire,"The Vale, Acton",11-12  Trident Way,,Ealing,http://classicprophire.com,12021676,E09000009,Southall Green,E05013538,51.49941325,-0.399897927,511164.13379999995,179043.9042000007,106
Electro Props,17 B & C Aintree Road,,,Ealing,http://electroprops.co.uk,12179013,E09000009,Perivale,E05013534,51.53766646,-0.314827157,516970.71219999995,183430.33520000055,106
Get Set Hire,Unit 5a & 5b Heron Trading Estate,Alliance Road,,Ealing,http://www.getsethire.co.uk,12008467,E09000009,North Acton,E05013527,51.5234817,-0.272633933,519934.0741999997,181921.12859999947,106
Granger Hertzog,Unit 8 Central Park,Central Way,,Ealing,https://www.grangerhertzog.com/,202209337,E09000009,North Acton,E05013527,51.53098665,-0.263799236,520527.13460000046,182770.20309999958,106
Industrial Lights,The Waterside Trading Centre,90-95 Trumpers Way,,Ealing,http://www.industriallights.co.uk,12142952,E09000009,Hanwell Broadway,E05013525,51.5010213,-0.340243538,515300.5697999997,179314.93579999916,106
Men At Work ,Waterside Centre,90-95 Trumpers Way,,Ealing,http://menatwork.co.uk/contact/,12142952,E09000009,Hanwell Broadway,E05013525,51.5010213,-0.340243538,515300.5697999997,179314.93579999916,106
Get Set Hire,Units 4 & 5 Wave Trade Park,Concord Road,,Ealing,http://www.getsethire.co.uk,12195239,E09000009,North Acton,E05013527,51.525562,-0.27912394,519478.41330000013,182141.86229999922,106
La Maison London,No.1 Old Oak Lane,,,Ealing,https://www.lamaisonlondon.com,12139253,E09000009,North Acton,E05013527,51.531526,-0.24707942,521685.36039999966,182857.81189999916,106
DRS Construction,65 NORTH ACTON ROAD,,,Ealing,http://www.drsconstruction.co.uk/,12183422,E09000009,North Acton,E05013527,51.530534,-0.25961729,520818.38989999983,182726.75520000048,106
Freeform,154 Dukes Road ,London,,Ealing,https://freeform-design.com/,12096644,E09000009,North Acton,E05013527,51.525439,-0.28306401,519205.42009999976,182121.76669999957,106
Shape Design & Build Ltd,Sun Studios,30 Warple Way,,Ealing,https://www.shapedesignbuild.com/,12149827,E09000009,Southfield,E05013540,51.504944,-0.2561256,521128.4115000004,179886.83139999956,106
Embroidery BY Design Limited,Unit 3,24 Wandsworth Road,,Ealing,https://www.embroidery-by-design.co.uk/,12087939,E09000009,Perivale,E05013534,51.53512597,-0.310147826,517301.75490000006,183155.3002000004,106
Impact Theatre,Impact Community Arts Centre,Ealing Central Sports Ground,Horsenden Lane Sou,Ealing,https://www.impacttheatre.co/,12077905,E09000009,Perivale,E05013534,51.5366496,-0.326929357,516134.00850000046,183298.00620000064,106
Questors Theatre,12 Mattock Lane,,,Ealing,www.questors.org.uk,12084402,E09000009,Walpole,E05013541,51.51170889,-0.309656624,517396.0115,180552.00430000015,106
Elthorne Park High School,Westlea Road,,,Ealing,https://www.ephs.ealing.sch.uk/page/?title=Lettings+and+hire&pid=18,12141191,E09000009,Northfield,E05013530,51.500627,-0.33086508,515952.48709999956,179285.8878000006,106
Grange Court Theatre ,Drama Studio London, Grange Court,,Ealing,NA,12084359,E09000009,Ealing Common,E05013521,51.50991716,-0.305456884,517692.0466,180359.4902999997,106
The Questors Theatre,12 Mattock Ln,,,Ealing,http://www.questors.org.uk/,12084402,E09000009,Walpole,E05013541,51.51221678,-0.31124231,517284.67700000014,180605.9458000008,106
