name,address1,address2,address3,borough_name,website,os_addressbase_uprn,borough_code,ward_2022_name,ward_2022_code,latitude,longitude,easting,northing,fme_feature_type.total_count
Royal Town Planning Institute,41 Botolph Lane, ,EC3R 8DL,City of London,https://www.rtpi.org.uk/,200000000000,E09000001,Bridge,E05009294,51.51031626,-0.084460529,533026.0120000001,180782.00229999982,127
Saddlers Company,Saddlers Hall ,40 Gutter Lane ,EC2V 6BR,City of London,https://www.saddlersco.co.uk/,95511266,E09000001,Cheap,E05009298,51.51488611,-0.095597259,532240.0121999998,181269.9989,127
Salters Company,Salters' Hall ,4 Fore Street ,EC2Y 5DE,City of London,https://www.salters.co.uk/,200000000000,E09000001,Bassishaw,E05009290,51.51823014,-0.092200156,532466.0122999996,181647.99929999933,127
Schroder Archive,31 Gresham Street, ,EC2V 7QA,City of London,https://archiveshub.jisc.ac.uk/contributors/schroderarchive.html,100000000000,E09000001,Bassishaw,E05009290,51.5160036,-0.095190298,532265.0122999996,181394.99939999916,127
St Bartholomew's Hospital Archives,North Wing St Bartholomew's Hospital,West Smithfield ,EC1A 7BE,City of London,https://www.bartshealth.nhs.uk/st-bartholomews-museum-and-archives,200000000000,E09000001,Farringdon Without,E05009305,51.51775143,-0.100378378,531900.0118000004,181580.00100000016,127
St Bride Library,St Bride Institute ,Bride Lane  Fleet Street,EC4Y 8EQ,City of London,https://www.sbf.org.uk/,95511226,E09000001,Castle Baynard,E05009297,51.51349205,-0.105023493,531590.0113000004,181098.00290000066,127
"St Paul's Cathedral, Architectural Archive",Chapter House St Paul's Churchyard, ,EC4M 8AD,City of London,https://www.stpauls.co.uk/history-collections/the-collections/architectural-archive,200000000000,E09000001,Bread Street,E05009293,51.51430322,-0.099022976,532004.0120000001,181199.00039999932,127
Stationers Company,Stationers' Hall Ave ,Maria Lane ,EC4M 7DD,City of London,https://stationers.org/,200000000000,E09000001,Farringdon Within,E05009304,51.51428045,-0.101502905,531832.0114000002,181192.00280000083,127
The Rothschild Archive,New Court ,St Swithin's Lane ,EC4N 8AL,City of London,https://www.rothschildarchive.org/,95511233,E09000001,Walbrook,E05009312,51.51231529,-0.089031735,532703.0119000003,180996.00200000033,127
Worshipful Society of Apothecaries,Apothecaries' Hall ,Blackfriars Lane ,EC4V 6EJ,City of London,https://www.apothecaries.org/,95511244,E09000001,Farringdon Within,E05009304,51.51289096,-0.102886619,531740.0113000004,181035.0019000005,127
The Koppel Project Hive,26-30 Holborn Viaduct,,,City of London,www.thekoppelproject.com,200000070367,E09000001,Farringdon Within,E05009304,51.51718918,-0.105648316,531536.0114000002,181508.00290000066,127
The Barbican ,Silk St,,EC2Y 8DS,City of London,https://www.barbican.org.uk/,200000000000,E09000001,Cripplegate,E05009302,51.51996071,-0.094102589,532329.0126,181836.99799999967,127
Barbican Centre,,Silk Street,EC2Y 8DS,City of London,,200000072615,E09000001,Cripplegate,E05009302,51.519959,-0.09412869,532327.2068999996,181836.76060000062,127
Everyman Broadgate    ,,,,City of London,,,E09000001,Bishopsgate,E05009292,51.51936,-0.08417,533019.8296999997,181788.20610000007,127
Bank of England Museum,Bartholomew Lane,,,City of London,http://www.bankofengland.co.uk/education/Pages/museum/visiting/default.aspx#,95511162,E09000001,Cornhill,E05009301,51.51372411,-0.086112163,532901.4908999996,181157.9600000009,127
Carter Lane Gallery,49 Carter Lane,,,City of London,http://www.carterlanegallery.com/#,95514285,E09000001,Castle Baynard,E05009297,51.51242821,-0.098778453,532026.3967000004,180990.93950000033,127
Bloomberg Space,50 Finsbury Square,,,City of London,http://www.bloombergspace.com/#,5300033404,E09000001,Bishopsgate,E05009292,51.51948888,-0.085553305,532923.4874,181800.02419999987,127
Two Temple Place,2 Temple Place,,,City of London,http://www.twotempleplace.org/#,100023433098,E09000001,Farringdon Without,E05009305,51.51109098,-0.11063857,531207.3060999997,180820.93180000037,127
EXHIBIT at Golden Lane Estate,20 Goswell Road,,,City of London,http://www.exhibit-goldenlane.com/#,200000072012,E09000001,Cripplegate,E05009302,51.52193065,-0.095773228,532207.4099000003,182053.03759999946,127
London Mithraeum Bloomberg SPACE,12 Wallbrook,EC4N 8AA,,City of London,http://www.bloombergspace.com/#,200000074797,E09000001,Cordwainer,E05009300,51.51242,-0.090595407,532594.2105999999,181004.81289999932,127
Beers London,51 Little Britain,EC1A 7BH,,City of London,http://beerslondon.com/#,95515159,E09000001,Farringdon Within,E05009304,51.518353,-0.099874759,531933.2143999999,181647.80260000005,127
PUBLIC Gallery,91 Middlesex Street,London,,City of London,https://publicgallery.co/,100022951101,E09000001,Portsoken,E05009308,51.516258,-0.076713646,533546.1862000003,181456.8417000007,127
Huckletree,Huckletree,87 Charterhouse Street,Clerkenwell,City of London,http://www.huckletree.com/,5300019055,E09000001,Farringdon Without,E05009305,51.51922757,-0.100455809,531890.3771000002,181744.00879999995,127
BENK + BO ,4-6 Gravel Lane,,,City of London,https://www.benkandbo.com/workspace,100022951094 ,E09000001,Portsoken,E05009308,51.515797,-0.076041229,533594.1869000001,181406.80540000089,127
The Koppel Project Hive,The Koppel Project Hive,26 Holborn Viaduct,,City of London,http://thekoppelproject.com/studios/,95514267,E09000001,Farringdon Within,E05009304,51.51673152,-0.104048109,531648.3515999997,181459.9854000006,127
Barbican Centre,Silk St,,,City of London,https://www.barbican.org.uk/workspace-for-creatives,200000072615 ,E09000001,Cripplegate,E05009302,51.519959,-0.094128689,532327.2068999996,181836.76060000062,127
Barbican Centre Theatre,1C Silk St,,,City of London,http://www.barbican.org.uk,95512045,E09000001,Cripplegate,E05009302,51.51996231,-0.094106846,532328.7127,181837.16819999926,127
Bridewell Theatre,Fleet Street,,,City of London,http://www.sbf.org.uk/theatre,95511225,E09000001,Castle Baynard,E05009297,51.51349205,-0.105023493,531590.0113000004,181098.00290000066,127
"The Pit, Barbican Centre",1C Silk St,,,City of London,http://www.barbican.org.uk/theatre,95512046,E09000001,Cripplegate,E05009302,51.51996227,-0.094104542,532328.8726000004,181837.16789999977,127
Theatre Deli,2 Finsbury Avenue,,,City of London,https://www.theatredeli.co.uk/,100022933575,E09000001,Bishopsgate,E05009292,51.519961,-0.08487465,532969.1944000004,181853.7575000003,127
Bishopsgate Institute, 230 Bishopsgate,,,City of London,http://www.bishopsgate.org.uk/form.aspx?id=14,100022933667,E09000001,Bishopsgate,E05009292,51.5187111,-0.079250559,533363.0118000004,181725.00249999948,127
"The Pit, Barbican Centre",1C Silk St,,,City of London,http://www.barbican.org.uk/theatre,95512046,E09000001,Cripplegate,E05009302,51.51996227,-0.094104542,532328.8726000004,181837.16789999977,127
Theatre Deli,2 Finsbury Avenue,,,City of London,https://www.theatredeli.co.uk/,100022933575,E09000001,Bishopsgate,E05009292,51.519961,-0.08487465,532969.1944000004,181853.7575000003,127
David Game College,31 Jewry Street,London,,City of London,https://davidgameevents.com/venues-for-hire-in-central-london/dance-studio-for-hire/,95514552,E09000001,Tower,E05009310,51.512846,-0.076482648,533572.1909999996,181077.8445999995,127
NDT Broadgate,Floor 4,2 Finsbury Avenue,,City of London,https://newdiorama.com/ndt-broadgate,100022933575 ,E09000001,Bishopsgate,E05009292,51.519961,-0.08487465,532969.1944000004,181853.7575000003,127
Fashionworks London,7th Floor,45 Moorfields,,City of London,http://www.fashionworkslondon.com/,95506390,E09000001,Coleman Street,E05009299,51.51878063,-0.089006032,532686.0119000003,181715.0002999995,127
Alex Monroe Limited,15 Lower Ground Floor,65 London Wall,,City of London,https://www.alexmonroe.com/,10091779289,E09000001,Broad Street,E05009295,51.51612527,-0.085002456,532971.4959000004,181426.98709999956,127
Shoe Lane,,,,City of London,,200000075492,E09000001,Farringdon Within,E05009304,51.51492977,-0.104973389,531589.3460999997,181257.96780000068,127
Artizan Street,,,,City of London,,95511788,E09000001,Portsoken,E05009308,51.51514611,-0.075183973,533655.5685,181335.99120000005,127
Guildhall Library and City Business Library,,,,City of London,,100023529028,E09000001,Bassishaw,E05009290,51.51556142,-0.091238833,532540.4502999997,181352.9759999998,127
Barbican,,,,City of London,,200000072620,E09000001,Cripplegate,E05009302,51.51944948,-0.092517837,532440.4364999998,181783.01579999924,127
The Holmes Wood Consultancy Limited,1 Monkwell Square,,,City of London,http://www.holmes-wood.com,200000070781,E09000001,Bassishaw,E05009290,51.51767422,-0.092970856,532414.1550000003,181584.7860000003,127
Barts Pathology Museum,3rd Floor,Robin Brook Centre  St Bartholomew's ,West Smithfield,City of London,www.qmul.ac.uk/pathologymuseum/,95512892,E09000001,Farringdon Without,E05009305,51.51713619,-0.099433593,531967.3370000003,181513.28759999946,127
St. Bartholomew's Hospital Museum,North Wing,St Bartholomewâ€™s Hospital,West Smithfield,City of London,https://www.bartshealth.nhs.uk/st-bartholomews-museum-and-archives,95512892,E09000001,Farringdon Without,E05009305,51.51713619,-0.099433593,531967.3370000003,181513.28759999946,127
Dr. Johnson's House,17 Gough Square,NA,NA,City of London,http://www.drjohnsonshouse.org/,100022935908,E09000001,Castle Baynard,E05009297,51.51452396,-0.106575808,531479.3340999996,181209.9645000007,127
Museum of London,150 London Wall,NA,NA,City of London,http://www.museumoflondon.org.uk/london-wall/#,200000069411,E09000001,Bassishaw,E05009290,51.51728697,-0.094482179,532310.4243000001,181538.99049999937,127
Barbican Art Gallery,Level 3,Barbican Centre,Silk Street,City of London,http://www.barbican.org.uk/artgallery,200000072620,E09000001,Cripplegate,E05009302,51.51944948,-0.092517837,532440.4364999998,181783.01579999924,127
British Red Cross Museum and Archives,UK Office 44 Moorfields,NA,NA,City of London,http://www.redcross.org.uk/museumandarchives,200000075168,E09000001,Coleman Street,E05009299,51.51858074,-0.087065249,532821.2374,181696.29279999994,127
Guildhall Art Gallery and London's Roman Amphitheatre,Guildhall Art Gallery Cultural and Visitor Develop,NA,NA,City of London,http://www.guildhallartgallery.cityoflondon.gov.uk/,200000075197,E09000001,Coleman Street,E05009299,51.51505639,-0.09004913,532624.4596999995,181298.97100000083,127
London Mithraeum,12 Walbrook,London,EC4N 8AA,City of London,https://www.londonmithraeum.com/,95514174,E09000001,Cordwainer,E05009300,51.512711,-0.090813816,532578.2115000002,181036.77679999918,127
Guildhall Art Gallery,Basinghall St,London,NA,City of London,http://cityoflondon.gov.uk/guildhallartgallery,200000075197,E09000001,Bassishaw,E05009290,51.515566,-0.091660082,532511.2101999996,181352.7226999998,127
The Arab British Centre,"1 Gough Sqaure, EC4A 3DE",,,City of London,https://www.arabbritishcentre.org.uk,100023615844,E09000001,Castle Baynard,E05009297,51.51514,-0.10807957,531373.2264,181275.7706000004,127
Barbican Centre,Silk Street ,London,Silk Street ,City of London,Welcome to the Barbican | Barbican,200000000000,E09000001,Coleman Street,E05009299,51.5193739,-0.090084713,532609.4544000002,181779.0173000004,127
Milton Court Barbican,Silk Street,Barbican,Silk Street,City of London,Milton Court | Guildhall School of Music & Drama (gsmd.ac.uk),10025504329,E09000001,Coleman Street,E05009299,51.51936992,-0.08983981,532626.4561999999,181779.01860000007,127
