name,address1,address2,address3,borough_name,website,os_addressbase_uprn,borough_code,ward_2022_name,ward_2022_code,latitude,longitude,easting,northing
Sadler's Wells Theatre,Roseberry Ave,,,Islington,http://www.sadlerswells.com,5300080047,E09000019,Clerkenwell,E05013702,51.52942925,-0.106264614,531458.0124,182868.0012
Uxbridge College,34 College Way,,,Hillingdon,https://www.uxbridge.ac.uk,10003002623,E09000017,Wood End,E05013582,51.5162788,-0.411430057,510323.017,180902.0003
Unicorn Theatre,147 Tooley Street,,,Southwark,unicorn theatre,10009804074,E09000028,London Bridge & West Bermondsey,E05011104,51.50384193,-0.080639895,533310.012,180069.0001
The Gate Theatre,11 Pembridge Road,,,Kensington and Chelsea,https://www.gatetheatre.co.uk/?spektrix_bounce=true,217065685,E09000020,Pembridge,E05009400,51.50952947,-0.197663819,525173.0127,180495.0028
London Dance Academy,51 Central Street,,,Islington,http://londondanceacademy.co.uk,5300017733,E09000019,Bunhill,E05013699,51.52555915,-0.096622223,532138.0131,182454.9983
Hoxton Hall,130 Hoxton Street,,,Hackney,www.hoxtonhall.co.uk/category/hire/,1.00023E+11,E09000012,Hoxton East & Shoreditch,E05009377,51.53177145,-0.0799838,533274.0127,183175.999
Arcola Theatre,24 Ashwin Street,,,Hackney,http://www.arcolatheatre.com,10008321023,E09000012,Dalston,E05009370,51.54691315,-0.074947347,533579.0089,184869.0052
Bhavan Centre,4a Castletown Road,,,Hammersmith and Fulham,http://www.bhavan.net,34140084,E09000013,West Kensington,E05013751,51.4897635,-0.207043433,524576.0149,178281.0033
The Tabard Theatre,2 Bath Road,,,Hounslow,http://www.tabardtheatre.co.uk,2.00003E+11,E09000018,Chiswick Homefields,E05013610,51.49569249,-0.254641421,521255.9523,178860.4923
Chisenhale Dance Space,64-84 Chisenhale Road,,,Tower Hamlets,http://www.chisenhaledancespace.co.uk,6719953,E09000030,Bow West,E05009320,51.53308803,-0.039708154,536063.4515,183396.5342
Polka Theatre for Children,240 The Broadway,,,Merton,https://polkatheatre.com/home/about-us/contact-us/,48008566,E09000024,Abbey,E05013810,51.41973108,-0.194975806,525605.6236,170513.9226
Studio Wayne McGregor,14 East Bay lane,,,Hackney,http://waynemcgregor.com,10008348301,E09000012,Hackney Wick,E05009374,51.54744385,-0.024066959,537105.1115,185022.0728
Clean Break,2 Patshull Road,,,Camden,http://www.cleanbreak.org.uk,5001418,E09000007,Kentish Town South,E05013664,51.54692186,-0.140672301,529022.012,184752.0029
Lawrence Hall,West London University,St Mary's Rd,,Ealing,http://www.uwl.ac.uk,12153715,E09000009,Ealing Common,E05013521,51.50656547,-0.304688388,517754.0126,179988.0032
Brentside,377 Greenford Avenue,,,Ealing,http://www.brentsidehigh.ealing.sch.uk,12141082,E09000009,North Hanwell,E05013529,51.52655631,-0.33995693,515256.0113,182155.0025
Union Theatre,204 Union Street,,,Southwark,https://www.unicorntheatre.com,2.00003E+11,E09000028,Borough & Bankside,E05011095,51.50375651,-0.101911697,531834.0114,180021.003
Harrow Arts Centre,171 Uxbridge Road,,,Harrow,,2E+11,E09000015,Hatch End,E05013549,51.60848854,-0.363803161,513398.0118,191229.0015
The Young Vic,66 The Cut,,,Lambeth,https://www.youngvic.org,1.00023E+11,E09000022,Waterloo & South Bank,E05014118,51.50327691,-0.107291849,531462.0116,179958.0032
"The Old Church , Stoke Newington",207B Church Street,,,Hackney,http://theoldchurch.org.uk,1.00021E+11,E09000012,Clissold,E05009369,51.56041201,-0.084880748,532851.0123,186352.0026
Oxford House Theatre,87 Derbyshire Street,,,Tower Hamlets,http://www.oxfordhouse.org.uk,6089004,E09000030,St Peter's,E05009331,51.52636805,-0.061484047,534573.0115,182609.0039
